latitude,longitude,title,reference_url,thumbnail_url
34.01936,-118.2064,"The murals of Estrada Courts. Orale Raza, Los Angeles, 1974-1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1
34.020143,-118.206421,"The murals of Estrada Courts. Two Indian chiefs facing each other, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/995,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/995
34.019067,-118.20655,"The murals of Estrada Courts. The United Union Farmworkers Union theme, Los Angeles, 1977",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1014,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1014
34.020368,-118.206604,"Murals of Estrada Courts. Underwater scene, Los Angeles, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/992,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/992
34.018818,-118.2067,"The murals of Estrada Courts. Mountain with road zigzagging to the top, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1016,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1016
34.018797,-118.206732,"The murals of Estrada Courts. Portraits of Abraham Lincoln and John F. Kennedy, Los Angeles, 1973",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1015,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1015
34.020347,-118.206882,"The murals of Estrada Courts. Headless Horseman fighting a bull (unfinished), Los Angels, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/994,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/994
34.117827,-118.206904,"Betty Boop, Highland Park, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/442,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/442
34.01972,-118.206928,"The murals of Estrada Courts. La fiesta, Los Angeles, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2
34.018756,-118.206979,"The murals of Estrada Courts. Outer space, Los Angeles, 1977",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1011,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1011
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/471,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/471
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/472,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/472
34.091443,-118.207033,"Return to the light, Highland Park, Los Angeles, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1880,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1880
34.020552,-118.207065,"The murals of Estrada Courts. In memory of a homeboy, Los Angeles, 1973",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/990,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/990
34.020522,-118.207076,"The murals of Estrada Courts. Three people, Los Angeles, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/8,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/8
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1478,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1478
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1479,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1479
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1480,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1480
34.073688,-118.207237,"The three gospels, Lincoln Heights, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2003,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2003
34.020543,-118.207279,"The murals of Estrada Courts. If we could share, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/991,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/991
34.018753,-118.207336,"The murals of Estrada Courts. Two women under a tree, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/4,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/4
34.067823,-118.207526,"Combined forces, Lincoln Heights, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1986,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1986
34.020207,-118.20754,"The murals of Estrada Courts. Three hot air balloons, Los Angeles, 1983",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/7,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/7
34.018732,-118.207591,"Creations of man, East Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1166,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1166
34.020808,-118.207757,"The murals of Estrada Courts. Olympia, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/5,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/5
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1446,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1446
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1447,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1447
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1448,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1448
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1449,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1449
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1450,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1450
34.04689,-118.207843,"The greatest love, Boyle Heights, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1998,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1998
34.046899,-118.20787,"No somos animales (We are not animals), Boyle Heights, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1475,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1475
34.046947,-118.207891,"Advancements of Man, Los Angeles, 1976 (repainted in 1995)",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1781,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1781
34.113101,-118.207934,"Don't let them burn down our culture, Highland Park, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/474,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/474
34.113137,-118.207977,"Stop the madness, Eagle Rock, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/465,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/465
34.019212,-118.208256,"The sun bathers, East Los Angeles, 1973",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1167,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1167
34.019212,-118.208256,"The sun bathers, East Los Angeles, 1973, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1168,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1168
34.019212,-118.208256,"The sun bathers, East Los Angeles, 1973",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1934,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1934
34.020688,-118.208277,"War gods, East Los Angeles, 1970s",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/988,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/988
34.019125,-118.208352,"The murals of Estrada Courts. The peacock, Los Angeles, [s.d.]",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/3,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/3
34.019182,-118.208352,"The murals of Estrada Courts. Leopard crouching in a tree, Los Angeles, 1975",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1013,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1013
34.021364,-118.208642,"Los cuatros grandes, Boyle Heights, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1467,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1467
34.019348,-118.208706,"The murals of Estrada Courts. Pastel-hued landscape, Los Angeles, 1975",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1017,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1017
34.020143,-118.208728,"The murals of Estrada Courts. Ocean fantasy, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1019,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1019
34.028976,-118.208749,"Hispanic art in the United States, Boyle Heights, 1989",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1370,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1370
34.03115,-118.208771,"East L.A. YMCA mural, Boyle Heights, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1368,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1368
34.020347,-118.208793,"The murals of Estrada Courts. American concert, Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/6,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/6
33.790971,-118.208985,"Overcoming barriers, Long Beach, 1996",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1215,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1215
34.047521,-118.2092,"Resurrection of the green planet, Boyle Heights, 1991, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1381,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1381
34.047521,-118.2092,"Resurrection of the green planet, Boyle Heights, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1382,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1382
34.047521,-118.2092,"Resurrection of the green planet, Boyle Heights, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1988,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1988
34.017024,-118.209221,"Chains of life, East Los Angeles, 1974",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1930,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1930
34.019698,-118.209404,"The murals of Estrada Courts. Horses in a natural setting, Los Angeles, 1982",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1018,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1018
34.057442,-118.209629,"Immaculate perception, Lincoln Heights, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1999,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1999
34.046343,-118.209758,"Todos los ninos son tuyos (All the children are yours), Boyle Heights, 1991, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1436,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1436
34.046343,-118.209758,"Todos los ninos son tuyos (All the children are yours), Boyle Heights, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1437,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1437
34.046343,-118.209758,"Todos los ninos son tuyos (All the children are yours), Boyle Heights, 1991, jumping dolphin mural nearby",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1438,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1438
34.046343,-118.209758,"Todos los ninos son tuyos (All the children are yours), Boyle Heights, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1995,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1995
34.019832,-118.209763,"The murals of Estrada Courts. We are not a minority, Los Angeles, 1978",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1793,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1793
34.020137,-118.210337,"The murals of Estrada Courts. The moon reflecting off water, Los Angeles, 1976",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1012,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1012
34.020564,-118.210337,"Aztec rain god, East Los Angeles, 1973",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2060,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2060
33.784596,-118.212322,"Westside montage, West Long Beach, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1948,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1948
34.065976,-118.21344,"Golden Phoenix is flying, Lincoln Heights, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2002,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2002
34.044934,-118.21377,"Bridges to East L.A., Boyle Heights, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1987,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1987
34.044926,-118.213792,"What are you shooting for? Boyle Heights, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1434,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1434
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1163,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1163
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1164,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1164
34.061728,-118.214197,"Stoddard Automotive, Lincoln Heights, 1975",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1933,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1933
34.072071,-118.214457,"Trucha! Vital decisions ahead, Lincoln Heights, 1988",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1333,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1333
34.073985,-118.215294,"Chicano time trip, Los Angeles, 1977",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1777,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1777
33.835836,-118.21539,"Rancho Dominguez Historical, Dominguez, 1992, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1087,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1087
33.835836,-118.21539,"Rancho Dominguez Historical, Dominguez, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1088,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1088
33.835836,-118.21539,"Rancho Dominguez Historical, Dominguez, 1992",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2014,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2014
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1201,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1201
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993detail 1 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1202,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1202
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, detail 2 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1203,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1203
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, detail 3 of 3",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1204,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1204
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993, panel 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1240,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1240
33.795947,-118.215744,"Soaring beyond the stars, West Long Beach, 1993",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1947,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1947
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/431,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/431
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/475,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/475
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/476,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/476
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/477,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/477
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/478,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/478
34.123156,-118.215787,"Peace, Eagle Rock, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1884,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1884
34.087906,-118.21641,"If you wanna dance, you've gotta pay the fiddler, Highland Park, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/444,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/444
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1482,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1482
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994, detail",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1483,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1483
34.050579,-118.216496,"The White Memorial project, Boyle Heights, 1994",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2004,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2004
34.087995,-118.216882,"A little bit of art never hurt anybody, but a little bit of graffiti hurts a lot of people, Highland Park, Los Angeles, 1990",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1875,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1875
34.049833,-118.217139,"Tikkum olam -- To repair the world, Boyle Heights, 1997",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1487,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1487
33.789491,-118.217558,"Homage to the Harbor District Japanese American pioneers, West Long Beach, 1995",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1938,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1938
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 1 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/490,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/490
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 2 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/491,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/491
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 3 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/492,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/492
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979, detail 4 of 4",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/493,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/493
34.087515,-118.217676,"Return of the Maya, Cypress Park, Los Angeles, 1979",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1882,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1882
34.127206,-118.21804,"Transilvania, Eagle Rock, Los Angeles, 1987",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/449,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/449
34.127206,-118.21804,"Discovery of North America, El Sereno, Los Angeles, ca. 1986",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/450,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/450
34.069174,-118.218169,"Quetzalcoatl, 1977, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/977,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/977
34.069174,-118.218169,"Quetzalcoatl, 1977",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/978,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/978
34.069174,-118.218169,"Quetzalcoatl, 1977, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/979,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/979
34.069174,-118.218169,"Quetzalcoatl, Los Angeles, 1977",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1779,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1779
34.023712,-118.218234,"Fine's Food, Los Angeles, 1991",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1990,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1990
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998, detail 1 of 5",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1578,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1578
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998, detail 2 of 5",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1579,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1579
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998, detail 3 of 5",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1580,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1580
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998, detail 4 of 5",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1581,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1581
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998, detail 5 of 5",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1582,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1582
34.00677,-118.218641,"Great pig murals of the Farmer John brand, Vernon, 1957-1998",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/2029,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/2029
34.005659,-118.218706,"Hog heaven (aka Pig paradise), Vernon, 1957-1998",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/1965,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/1965
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, 1988, detail 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/432,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/432
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, 1988, panel 1 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/433,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/433
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, 1988, detail 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/434,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/434
34.083215,-118.219006,"North-Central Animal Care and Control Center, Cypress Park, Los Angeles, 1988, panel 2 of 2",http://cdm15799.contentdm.oclc.org/cdm/ref/collection/p15799coll15/id/435,http://digitallibrary.usc.edu/utils/getthumbnail/collection/p15799coll15/id/435
